"id","business_name","registered_name","foundation_date","address","city","state","country","z_ip_code","owner","source","phone","whatsapp","website","email","instagram","facebook","tik_tok","company_registration_id","categories","rating","price_level","user_ratings_total","vicinity","permanently_closed","company_size","revenue","employees_count","description","primary_activity","types","business_status","quality","search_term","fields_filled","google_id","created_at","updated_at"
"3ec8d390-e86e-4a0d-b00d-899fbf748d91","Sweet Bar & Variety","",NULL,"Rua Martim Carrasco, 96, Pinheiros","OSASCO","SP","Brazil","05521-000","","GooglePlaces","+55 11 94697-9863","","https://www.facebook.com/DoceBarVariedades/","","","","","","","4.3","0","0","",False,"","0","0","","","","","","bares, OSASCO, 10000","0","ChIJ7wJt16ZXzpQReenYle_kN6s","2024-09-30 20:26:27.90003+00","2024-09-30 20:26:27.90003+00"
"3f83bb81-4880-4f2b-99e1-0461326cf5dc","Itaúnas Restaurante","Restaurante Itaunas - Restaurante Itaunas LTDA",NULL,"Av. Salgado Filho, 1176 - Cidade Maia, Guarulhos - SP, 07115-000, Brazil","Guarulhos/SP","SP","Brazil","07115-000","","GooglePlaces","+55 11 2181-5903","","http://itaunasrestaurante.com.br/","","","","","39403362000169","restaurant, point_of_interest, food, establishment","4.3","0","87","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJR9QWmj_1zpQRl_2Y-81WvW0","2024-09-27 09:50:10.209673+00","2024-09-27 10:58:10.67124+00"
"3fb06012-8552-4004-b56c-b5fb18150811","Restaurante Valle D' Aosta","Valle D'aosta Restaurante e Cafeteria - Valle D'aosta Restaurante e Cafeteria LTDA",NULL,"R. São Fernando, 1310 - Jardim do Golf I, Jandira - SP, 06442-005, Brazil","Jandira/SP","SP","Brazil","06442-005","","GooglePlaces","+55 11 98898-0326","","","","https://www.instagram.com/aostarestaurante/","","","20062898000130","restaurant, meal_delivery, food, point_of_interest, establishment","4.3","2","265","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Jandira, 10000","0","ChIJ822ahyIBz5QR8OQIozt63nU","2024-09-27 07:17:27.88675+00","2024-09-27 08:37:54.813281+00"
"40b9e903-2461-4e6b-87ae-211845b8f4f2","Pachá Bar","",NULL,"Rua Elizabetta Lips, 11, Jardim Bom Tempo","OSASCO","SP","Brazil","06763-190","","GooglePlaces","+55 11 94719-1645","","https://www.pachabar.com.br/","","","","","","","4.3","0","0","",False,"","0","0","","","","","","bares, OSASCO, 10000","0","ChIJkwxGUD1UzpQRD6J7d1Zt0r4","2024-09-30 17:24:56.911005+00","2024-09-30 17:24:56.911005+00"
"40ffd991-074b-431c-94b3-dd43d463d2d5","Restaurante D'Maria Comidas Caseiras e Nordestinas.","",NULL,"Av. São Paulo, 395 - Cidade Brasil, Guarulhos - SP, 07052-160, Brazil","Guarulhos","SP","Brazil","07052-160","","GooglePlaces","+55 11 2656-5370","","https://instagram.com/restaurante.dmaria?igshid=vwbs4rjzvw3z","","","","","","restaurant, food, point_of_interest, establishment","4.5","0","112","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJCcdhgbv1zpQRQA7C8iK5ro8","2024-09-27 10:39:22.445645+00","2024-09-27 10:39:22.445645+00"
"4110e4f4-7889-4dce-a6da-cdfa7d648355","Quality Suites Alphaville","",NULL,"Alameda Mamoré, 333, Alphaville Industrial","OSASCO","SP","Brazil","06454-040","","GooglePlaces","+55 11 4673-0253","","https://www.reserveatlantica.com.br/hotel/quality-suites-alphaville?utm_source=gmb&utm_medium=organic&utm_campaign=google-my-business","","","","","","","4.4","0","0","",False,"","0","0","(Google Places: Laid-back suites, some with kitchens, in a casual hotel offering free breakfast, plus a pool & gym.)","","","","","hoteis, OSASCO, 10000","0","ChIJveSgeT4Cz5QR7muJt8w_Q1U","2024-09-30 11:38:18.185114+00","2024-09-30 11:38:18.185114+00"
"4164ee69-ef9f-406f-801d-d861216e9058","Saj Restaurante Árabe - Saj Vila Madalena","",NULL,"Rua Girassol, 523, Vila Madalena","OSASCO","SP","Brazil","05433-001","","GooglePlaces","+55 11 3032-5939","","https://www.sajrestaurante.com/","","","","","","","4.6","0","0","",False,"","0","0","(Google Places: A cozy, upbeat spot serving imported beer & dishes like meat sfihas with curd.)","","","","","restaurantes, OSASCO, 10000","0","ChIJnxsnjAhXzpQRSDGDnaW4ZzA","2024-09-29 11:00:24.004923+00","2024-09-29 11:00:24.004923+00"
"42345815-7bc7-48ed-80e9-ee460bd37ea1","Restaurante Califórnia Brasil","",NULL,"Avenida Lourenço Zaccaro, 982 - Jardim Califórnia, Av. Lourenço Zácaro, 982 - Jardim Sao Silvestre, Barueri - SP, 06408-000, Brazil","Barueri","SP","Brazil","06408-000","","GooglePlaces","+55 11 4198-0604","","","","","","","","restaurant, food, point_of_interest, establishment","4.4","1","216","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Barueri, 1000","0","ChIJV_UpqpEDz5QRGfNFCyBOml0","2024-09-26 14:45:49.493254+00","2024-09-26 14:45:49.493254+00"
"42b5df5d-a7c8-41da-94d7-c45ef0e6f1ec","Bueno Restaurante","Restaurante Bueno - Bueno Restaurante LTDA",NULL,"Av. Martins Júnior, 1554 - Jardim Santa Emilia, Guarulhos - SP, 07141-000, Brazil","Guarulhos/SP","SP","Brazil","07141-000","","GooglePlaces","+55 11 2405-1234","","https://pedido.anota.ai/loja/buenorestaurante","","","","","73091266000160","restaurant, food, point_of_interest, establishment","4.6","1","1790","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJLb_jQSmLzpQRc_jkh4OOgp4","2024-09-27 11:49:43.830586+00","2024-09-27 13:56:13.705618+00"
"42d4e55f-b9c0-4649-b7e8-4f74a2b5a8ae","Dozza - Alphaville","",NULL,"Alameda Araguaia, 2190 - Tamboré, Barueri - SP, 06455-000, Brazil","Barueri","SP","Brazil","06455-000","","GooglePlaces","+55 11 4208-5001","","http://www.esfihasdozza.com.br/","","","","","","restaurant, food, point_of_interest, establishment","4.6","2","1825","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Barueri, 10000","0","ChIJZy4enh4Cz5QRPRme88HdFrQ","2024-09-26 18:56:19.913957+00","2024-09-26 18:56:19.913957+00"
"42f90b5f-f4f6-45df-a69d-f50b6ac2f3a8","Cá entre nós Café - Cafeteria em São Paulo","",NULL,"Rua Aurélia, 950, Pompeia","OSASCO","SP","Brazil","05046-000","","GooglePlaces","+55 11 98737-9914","","","","","","","","","4.8","0","0","",False,"","0","0","","","","","","cafes, OSASCO, 10000","0","ChIJWydMUNf5zpQRmkOA69AXL28","2024-09-30 16:39:04.937493+00","2024-09-30 16:39:04.937493+00"
"431ba9dc-e84e-4f49-a43b-b76ab466f02c","Pura Gula Restaurante","",NULL,"Rua Dronsfield, 154, Lapa","OSASCO","SP","Brazil","05074-000","","GooglePlaces","+55 11 98716-7530","","","","","","","","","4.4","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJUTXrsmb4zpQRj7mjHIATDk4","2024-09-30 14:30:15.195314+00","2024-09-30 14:30:15.195314+00"
"43433bec-fe6c-4c17-947b-d02117889da5","Restaurante Princesinha da Lisboa","",NULL,"Rua Teodoro Sampaio, 1041, Pinheiros","OSASCO","SP","Brazil","05405-100","","GooglePlaces","+55 11 3081-3253","","","","","","","","","4.1","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJ65EbR0ZXzpQRInkVpvh4O1g","2024-09-29 10:16:03.223527+00","2024-09-29 10:16:03.223527+00"
"45aa7ac7-c1b2-4d39-9f60-e520bc91cd25","Restaurante barato","",NULL,"Avenida João de Andrade, 763, Santo Antônio","OSASCO","SP","Brazil","06132-002","","GooglePlaces","","","","","","","","","","5","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJ6Yz8izr_zpQRs9BDKU8hFQE","2024-09-29 09:23:24.461404+00","2024-09-29 09:23:24.461404+00"
"46157912-2b09-4c55-8a49-96da19ba9a02","Quality Faria Lima","",NULL,"Rua Diogo Moreira, 247, Pinheiros","OSASCO","SP","Brazil","05423-010","","GooglePlaces","","","https://www.letsatlantica.com.br/hotel/quality-faria-lima?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-cta-profile","","","","","","","4.3","0","0","",False,"","0","0","(Google Places: Functional rooms in an informal venue featuring a restaurant, an indoor pool & a sauna.)","","","","","hoteis, OSASCO, 10000","0","ChIJgQPfSQpXzpQRHqX7lMTjg8M","2024-09-30 11:38:18.135977+00","2024-09-30 11:38:18.135977+00"
"468905ba-89d3-4d98-bbb8-9b9f4c38a8bf","Bar e Restaurante dos Artistas em Vila Rialto","",NULL,"R. Francisco Teodoro, 591 - Vila Rialto, Campinas - SP, 13035-430, Brazil","Campinas","SP","Brazil","13035-430","","GooglePlaces","+55 19 3273-1437","","","","","","","","restaurant, meal_delivery, bar, food, point_of_interest, establishment","4.3","1","185","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJ2azvGsrIyJQRGM7uHXKLWkI","2024-09-27 20:47:01.274742+00","2024-09-27 20:47:01.274742+00"
"46a80a46-bb2a-4527-9451-249e965345c1","Restaurante Novo Altino","",NULL,"Rua Agop Guzelian, 222, Presidente Altino","OSASCO","SP","Brazil","06213-130","","GooglePlaces","+55 11 4325-4263","","","","","","","","","4.6","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJlS-2FRn_zpQRiBWM1Y_lhTg","2024-09-28 20:05:54.179175+00","2024-09-28 20:05:54.179175+00"
"4735493c-c1b4-4c82-9aef-625d59c26a5b","Vila Los Muertos de Fome - Perna de Porco Lanches e Burgers LTDA","",NULL,"R. Caldas Novas, 49 - Bethaville I, Barueri - SP, 06404-301, Brazil","Barueri/SP","SP","Brazil","06404-301","","GooglePlaces","+55 11 99196-1048","","https://instagram.com/vilalosmuertosdefome","","","","","33875065000130","bar, restaurant, food, point_of_interest, establishment","4.6","2","497","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Barueri, 1000","0","ChIJw5zyNSEBz5QRWV2nUMIS9yE","2024-09-26 14:45:21.622224+00","2024-09-26 19:34:21.031223+00"
"486ab850-4a87-428d-94c7-e53974b70d39","Sabor da Cidade Grill","",NULL,"Rua São Vicente de Paula, 118 - Piso 3 Loja 306 Facebook: @sabordacidadegrill - Centro, Guarulhos - SP, 07012-071, Brazil","Guarulhos","SP","Brazil","07012-071","","GooglePlaces","+55 11 4378-8359","","","","","","","","restaurant, food, point_of_interest, establishment","4.4","2","1259","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJVVXlD1n1zpQR9cAnDmO5I_I","2024-09-27 15:05:27.01181+00","2024-09-27 15:05:27.01181+00"
"489ce2b9-dc59-4c11-85a5-0cf9e332b300","Restaurante Central Penha","",NULL,"R. Dr. Almeida Nogueira, 71 - Penha de França, São Paulo - SP, 03634-050, Brazil","Guarulhos","SP","Brazil","03634-050","","GooglePlaces","+55 11 2293-9413","","","","","","","","restaurant, point_of_interest, food, establishment","4.7","0","35","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJz56aW2BfzpQRwwmVmc_eXJ4","2024-09-27 17:50:41.272829+00","2024-09-27 17:50:41.272829+00"
"48bb7c3d-2c57-4a7a-bc11-15de0214456f","Restaurante Mediterrâneo","",NULL,"Av. Benjamin Constant, 1090 - Centro, Campinas - SP, 13010-141, Brazil","Campinas","SP","Brazil","13010-141","","GooglePlaces","+55 19 3231-1434","","","","","","","","bar, restaurant, food, point_of_interest, establishment","4.7","0","87","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJG_UCsrPIyJQROVp64u3zFkE","2024-09-28 10:03:18.553833+00","2024-09-28 10:03:18.553833+00"
"49c2c713-65c5-494a-94e2-183a7727dc97","Bar Moela","",NULL,"Rua Cardeal Arcoverde, 2320, Pinheiros","OSASCO","SP","Brazil","05408-003","","GooglePlaces","","","https://instagram.com/barmoela?utm_medium=copy_link","","","","","","","4.4","0","0","",False,"","0","0","(Google Places: Small plates, beer & cocktails offered in an informal, convivial hangout with outdoor tables.)","","","","","bares, OSASCO, 10000","0","ChIJOYyf8epXzpQR5tKp2S4xWew","2024-09-30 20:26:29.212176+00","2024-09-30 20:26:29.212176+00"
"4b1234b9-3b33-4c8c-bda4-04309b3b17ca","Restaurante Diva Maria - Leopoldina","",NULL,"Rua Guaipá, 1583, Vila Leopoldina","OSASCO","SP","Brazil","05089-000","","GooglePlaces","+55 11 2589-5044","","","","","","","","","4.6","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJqXZTRcb4zpQRlnQdZEiN9pU","2024-09-29 09:23:29.979737+00","2024-09-29 09:23:29.979737+00"
"4be0df92-e0e5-4158-911c-3e9dc8ad2d86","Boteco São Bento Vila Madalena","",NULL,"Rua Mourato Coelho, 1060, Vila Madalena","OSASCO","SP","Brazil","05417-001","","GooglePlaces","+55 11 3167-7774","","http://www.botecosaobento.com.br/","","","","","","","4.4","0","0","",False,"","0","0","(Google Places: A classic corner bar where codfish fritters & croquettes are served in the midst of lively chatter.)","","","","","bares, OSASCO, 10000","0","ChIJv0LxtaJXzpQRA1Q6EDL1yhs","2024-09-30 20:26:19.960276+00","2024-09-30 20:26:19.960276+00"
"4c5d8e5a-d71d-4b83-95d3-009945cd6883","Restaurante Rio das Pedras","",NULL,"R. Rio das Pedras, 303, via whatsapp, 19 - 99826,2764 - Jardim do Trevo, Campinas - SP, 13040-003, Brazil","Campinas","SP","Brazil","13040-003","","GooglePlaces","+55 19 3278-0488","","https://m.facebook.com/pages/Restaurante-Rio-das-Pedras/221277214549561","","","","","","restaurant, point_of_interest, food, establishment","4.3","1","395","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJ80dR8yfJyJQRwQvfRTtE8mY","2024-09-28 11:40:26.489018+00","2024-09-28 11:40:26.489018+00"
"4ce163a0-32fc-4468-8a5a-b678b12cc864","Ponto Livre Restaurante","",NULL,"Rua André Manojo, 48, Centro","OSASCO","SP","Brazil","06093-100","","GooglePlaces","+55 11 3683-3228","","","","","","","","","4.6","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJ6WOyBg__zpQRfcUH1-i2KHg","2024-09-30 10:36:44.680238+00","2024-09-30 10:36:44.680238+00"
"4d6aef61-7c26-4b74-a04c-8c2f7075dde7","O Bom de Garfo","Bom Garfo Restaurante e Lanchonete - Arf de Sousa Restaurante e Lanchonete",NULL,"Avenida Cruzeiro do Sul, 960, Rochdale","Osasco/SP","SP","Brazil","06226-006","","GooglePlaces","+55 11 3687-5115","","","","","","","12633690000103","","4.2","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJKURil_r-zpQRRPDDh-yOTM4","2024-09-29 11:00:24.81111+00","2024-09-30 10:55:16.145459+00"
"4dc9eb69-e8a3-4731-b302-142b94437a3c","Don Maitre Restaurante","",NULL,"Rua Monte Alegre, 835, Perdizes","OSASCO","SP","Brazil","05014-000","","GooglePlaces","+55 11 3801-3750","","","","","","","","","4.7","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJ3bZ8mxb3zpQRkjKCtWuz-Iw","2024-09-29 10:16:05.281786+00","2024-09-29 10:16:05.281786+00"
"4f411188-dbe5-4cba-bed6-efead6edb010","Botanikafé Butantã","",NULL,"Avenida Magalhães de Castro, 286, Butantã","OSASCO","SP","Brazil","05502-000","","GooglePlaces","+55 11 93431-5660","","https://botanikafe.com/","","","","","","","4.4","0","0","",False,"","0","0","(Google Places: All-day brunches, coffee & juices in a light-filled venue with a garden & beach volleyball court.)","","","","","restaurantes, OSASCO, 10000","0","ChIJqY6w5qRXzpQRKfbxAj6FgBw","2024-09-29 11:00:31.526483+00","2024-09-29 11:00:31.526483+00"
"4f7f7992-3023-482c-97c1-0570fcaadc01","Bar e Lanches Margenthaler","",NULL,"Rua Carlos Weber, 420, Vila Leopoldina","OSASCO","SP","Brazil","05303-000","","GooglePlaces","+55 11 3831-4255","","","","","","","","","4.5","0","0","",False,"","0","0","","","","","","bares, OSASCO, 10000","0","ChIJg_hHVL_4zpQRtHzOYsCIRzM","2024-09-30 17:25:04.538553+00","2024-09-30 17:25:04.538553+00"
"502efbff-4044-470d-aec1-9f134998d693","Mercearia Mercedes Restaurante Bar","",NULL,"Avenida Mercedes, 411, Alto da Lapa","OSASCO","SP","Brazil","05081-060","","GooglePlaces","+55 11 99643-6569","","https://merceariamercedes.com.br/","","","","","","","4.7","0","0","",False,"","0","0","(Google Places: Relaxed locale with a terrace, serving bar snacks, burgers & steaks, plus booze & homemade desserts.)","","","","","restaurantes, OSASCO, 10000","0","ChIJl3il7fD5zpQRR6qIgB9Ot7Y","2024-09-29 14:05:12.765353+00","2024-09-29 14:05:12.765353+00"
"5050ce2c-0904-4a4e-8218-eb904e67a03c","Gourmet Terrace Restaurant","",NULL,"Avenida Royal Palm Plaza, 277 T, via whatsapp, 19 - 99826,2764 - Jardim Nova California, Campinas - SP, 13051-092, Brazil","Campinas","SP","Brazil","13051-092","","GooglePlaces","+55 19 2117-8033","","","","","","","","restaurant, food, point_of_interest, establishment","4.8","0","37","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJA_GykybJyJQRqoJrO-7kuns","2024-09-28 10:03:22.155325+00","2024-09-28 10:03:22.155325+00"
"5235be9c-e2c1-484c-a772-6b02fdfaa7df","Restaurante Le Jardin By Luza","",NULL,"R. Donato Paschoal, 100 - Terreo 1 - Parque Italia, Campinas - SP, 13036-130, Brazil","Campinas","SP","Brazil","13036-130","","GooglePlaces","+55 19 3114-8900","","https://www.lejardingastronomia.com.br/","","","","","","restaurant, point_of_interest, food, establishment","4.7","0","23","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJLcxny87IyJQRiVCKyHyvayA","2024-09-28 11:40:28.16307+00","2024-09-28 11:40:28.16307+00"
"52651953-30d3-400f-901b-816e232cc583","ibis Styles São Paulo Barra Funda","",NULL,"Avenida Marquês de São Vicente, 1619, Barra Funda","OSASCO","SP","Brazil","01139-003","","GooglePlaces","+55 11 3576-5500","","https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8990&merchantid=seo-maps-BR-8990&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps","","","","","","","4.4","0","0","",False,"","0","0","(Google Places: Modest rooms in a colorful property with a hip vibe, offering a Peruvian restaurant & a 24-hour bar.)","","","","","hoteis, OSASCO, 10000","0","ChIJ__9PGQT4zpQR-5j_xu-1_JI","2024-09-30 16:53:34.301559+00","2024-09-30 16:53:34.301559+00"
"52b22677-6d25-4194-b55d-c84814ca5939","Lelys Bar","",NULL,"R. Antônio Cesarino, 633 - Cambuí, Campinas - SP, 13015-291, Brazil","Campinas","SP","Brazil","13015-291","","GooglePlaces","+55 19 3237-8712","","","","","","","","restaurant, bar, food, point_of_interest, establishment","4.6","0","57","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJ9_FIosrPyJQRgAx8qkNBRnA","2024-09-27 20:47:14.23139+00","2024-09-27 20:47:14.23139+00"
"53d6de0c-aec7-4204-b336-d90c4ad52a88","Guanatá Restaurante Bela Vista Osasco","",NULL,"Avenida Dionysia Alves Barreto, 580, Vila Osasco","OSASCO","SP","Brazil","06086-045","","GooglePlaces","+55 11 3654-3443","","","","","","","","","4.6","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJpW9qbgj_zpQRJYLasG0npS0","2024-09-30 14:30:09.678017+00","2024-09-30 14:30:09.678017+00"
"545d3bb2-0e8c-4016-ae20-fee6f637599a","Café & Café Confeitaria","Isabia Cafe Confeitaria - Beatriz Reif Silva",NULL,"Avenida Santo Antônio, 2757, Vila Osasco","Osasco/SP","SP","Brazil","06083-215","","GooglePlaces","+55 11 3689-1070","","","","https://www.instagram.com/cafecafeconfeitaria/","","","37667931000158","","4.6","0","0","",False,"","0","0","","","","","","cafes, OSASCO, 10000","0","ChIJh-EVkHP_zpQRE0LePFztUxo","2024-09-30 16:39:00.967408+00","2024-10-01 13:11:35.022279+00"
"550aeb44-5ac4-49e8-b6cc-df391119f66a","Cantina Fellini","",NULL,"Av. Cel. Silva Telles, 514 - Cambuí, Campinas - SP, 13024-001, Brazil","Campinas","SP","Brazil","13024-001","","GooglePlaces","+55 19 3252-0845","","https://www.cantinafellini.com.br/","","","","","","restaurant, food, point_of_interest, establishment","4.7","3","3659","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJZSW7YVHPyJQRwm5tVALqiFM","2024-09-27 22:00:01.840354+00","2024-09-27 22:00:01.840354+00"
"563431ba-c05a-4911-9df6-4056d7076237","Restaurante Bebadela","Bar e Restaurante Bebadela - Bar e Restaurante Bebadela LTDA",NULL,"Av. Martins Júnior, 25 - Jardim Bela Vista, Guarulhos - SP, 07141-000, Brazil","Guarulhos/SP","SP","Brazil","07141-000","","GooglePlaces","+55 11 2279-4901","","","","","","","09564010000124","restaurant, food, point_of_interest, establishment","4.4","1","175","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJKxNnwc-KzpQRDVKwh8TRQA4","2024-09-27 10:39:20.212104+00","2024-09-27 11:50:40.066151+00"
"5774ee14-eb9c-4fc1-a434-bc31f0dcd8a5","Restaurante Ribeiro de Lima","",NULL,"R. Mar de Creta, 431 - Parque Ribeiro de Lima, Barueri - SP, 06405-025, Brazil","Barueri","SP","Brazil","06405-025","","GooglePlaces","","","","","","","","","restaurant, food, point_of_interest, establishment","4.6","1","112","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Barueri, 10000","0","ChIJLSJ0O74Dz5QRUaY286DEJyQ","2024-09-26 18:56:16.722529+00","2024-09-26 18:56:16.722529+00"
"58155d1a-229e-4554-b394-eca91e5a1bc8","Bar Ouro Preto","",NULL,"Rua Joaquim Floriano, 347, Itaim Bibi","OSASCO","SP","Brazil","04534-011","","GooglePlaces","+55 11 3071-3030","","https://www.lojalocal.com/amstel/61291845000178","","","","","","","4.1","0","0","",False,"","0","0","(Google Places: A classic, informal, local bar with appetizers, daily specials, craft beer & sidewalk seating.)","","","","","bares, OSASCO, 10000","0","ChIJITR16F5XzpQR9Si5DXM3mrU","2024-10-01 08:57:09.240779+00","2024-10-01 08:57:09.240779+00"
"588f14bb-f715-4aea-bed4-8141decd2697","Fabi's Restaurant","",NULL,"Rua Inácio de Oliveira, 73, Jardim Monte Alegre","OSASCO","SP","Brazil","05545-070","","GooglePlaces","+55 11 2157-3983","","","","","","","","","4.6","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJURvZwrdVzpQRiHoyLHhVqqQ","2024-09-30 14:30:08.543259+00","2024-09-30 14:30:08.543259+00"
"597c4957-5832-44f5-9a67-98b7458bfc83","Restaurante Paulista & Cia","",NULL,"Av. Moysés Roysen, 441 - Vila Guilherme, São Paulo - SP, 02032-030, Brazil","Guarulhos","SP","Brazil","02032-030","","GooglePlaces","+55 11 94652-4000","","","","","","","","restaurant, food, point_of_interest, establishment","4.6","1","212","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Guarulhos, 10000","0","ChIJ4b3EDpBYzpQRN_Rg6_1rPBI","2024-09-27 15:05:22.214142+00","2024-09-27 15:05:22.214142+00"
"59d60999-d9e9-4735-87b8-6ee0f04fb206","Restaurante e Café Manuela","",NULL,"Rua Campos Sales, 356 - Centro, Barueri - SP, 06401-000, Brazil","Barueri","SP","Brazil","06401-000","","GooglePlaces","+55 11 4552-4163","","","","","","","","restaurant, cafe, food, point_of_interest, establishment","4.6","2","360","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Barueri, 1000","0","ChIJ0exx7toDz5QRskofUmAZirI","2024-09-26 13:53:38.386197+00","2024-09-26 13:53:38.386197+00"
"5a2efcb2-d0dc-4103-9112-32bc2e733c24","Cantina Brunelli","",NULL,"Av. Júlio de Mesquita, 1057 - Cambuí, Campinas - SP, 13025-061, Brazil","Campinas","SP","Brazil","13025-061","","GooglePlaces","+55 19 3325-9500","","https://www.goomer.app/cantina-brunelli","","","","","","restaurant, food, point_of_interest, establishment","4.7","2","2169","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Campinas, 10000","0","ChIJLww74VLPyJQRtUX9bajEPN4","2024-09-27 21:59:56.519356+00","2024-09-27 21:59:56.519356+00"
"5b8a41c4-ad64-4572-ab39-4808ea3fa9ca","El Uruguayo Restaurante LTDA","",NULL,"Av. Copacabana, 166 - Empresarial 18 do Forte, Barueri - SP, 06472-001, Brazil","Barueri/SP","SP","Brazil","06472-001","","GooglePlaces","+55 11 4195-6784","","http://www.eluruguayo.com.br/","","","","","10472685000122","restaurant, bar, food, point_of_interest, establishment","4.7","4","2016","",False,"","0","0","","","","OPERATIONAL","","restaurantes, Barueri, 10000","0","ChIJhyfIIk8Cz5QRp-SHMiiArP4","2024-09-26 18:56:14.967509+00","2024-09-26 19:34:01.585563+00"
"5bc93403-65e6-4659-a314-82c1e65ea70c","Cafeteria Trem Bão de Minas - Osasco - (Trem Bom de Minas, Osasco)","",NULL,"Avenida Prestes Maia, 111, Jardim D'abril","OSASCO","SP","Brazil","06040-010","","GooglePlaces","+55 11 94053-9821","","","","https://www.instagram.com/trembaodeminassp/","","","","","4.9","0","0","",False,"","0","0","","","","","","cafes, OSASCO, 10000","0","ChIJNY0KWupVzpQRMbapf2Pv0dI","2024-10-01 11:34:54.204139+00","2024-10-01 11:34:54.204139+00"
"5c1861ef-75a8-4b91-90b4-45d5bfbd4878","Riviera Bar","",NULL,"Avenida Paulista, 2584, Consolação","OSASCO","SP","Brazil","01310-300","","GooglePlaces","+55 11 94745-8063","","","","","","","","","4.3","0","0","",False,"","0","0","(Google Places: Restored historic pub in São Paulo offering daily specials during the week, plus live music.)","","","","","bares, OSASCO, 10000","0","ChIJN_LQqy1YzpQR3mFpG_XHWDs","2024-10-01 08:57:05.454764+00","2024-10-01 08:57:05.454764+00"
"5c464dac-7178-4938-bf41-5e5f056a6aa1","Empório de Comidas","Emporio de Comidas - A. P. J. Servicos de Alimentacao LTDA",NULL,"Industrial Autonomistas","Osasco/SP","SP","Brazil","06020-010","","GooglePlaces","+55 11 2476-3330","","https://emporiodecomidas.com.br/","","","","","07705425000145","","4.3","0","0","",False,"","0","0","","","","","","restaurantes, OSASCO, 10000","0","ChIJV6rcSmv_zpQR14A4u2lyRsY","2024-09-28 20:05:45.53187+00","2024-09-30 16:24:54.772301+00"
"5ec5af04-cd12-4b27-bd79-0727b88e5f4c","Restaurante Outback Steakhouse","",NULL,"Alameda Grajaú, 61 - Alphaville, Barueri - SP, 06450-050, Brazil","Jandira","SP","Brazil","06450-050","","GooglePlaces","+55 11 4280-3268","","https://www.outback.com.br/","","","","","","bar, restaurant, food, point_of_interest, establishment","4.6","3","10351","",False,"","0","0","(Google Places: Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.)","","","OPERATIONAL","","restaurantes, Jandira, 10000","0","ChIJu8NXERgCz5QRQM_JS3uWBYc","2024-09-26 20:18:36.614701+00","2024-09-26 20:18:36.614701+00"
